id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,canonical_category,outfit_part,image_path
33827,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Axis White Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\33827.jpg
13105,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,ADIDAS Men Ess 3s Rainjkt Black Jackets,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\13105.jpg
51356,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\51356.jpg
26516,Men,Apparel,Topwear,Shirts,Navy Blue,Spring,2012.0,Casual,Arrow Sport Men Navy Blue Check Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\26516.jpg
6425,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Unisex Canvas Black Check Shoe,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\6425.jpg
1636,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Nike Men Air Zoom Century Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\1636.jpg
11245,Women,Apparel,Bottomwear,Churidar,Black,Fall,2011.0,Ethnic,Urban Yoga Women Solid Black Churidar,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\11245.jpg
11581,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2011.0,Ethnic,W Women Printed Yellow Kurtas,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\11581.jpg
46121,Women,Apparel,Topwear,Jackets,Black,Summer,2015.0,Casual,Wildcraft Women Black Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\46121.jpg
26251,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2012.0,Sports,Proline Grey Melange Shorts,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\26251.jpg
10682,Men,Apparel,Topwear,Tshirts,Tan,Fall,2011.0,Casual,United Colors of Benetton Men Printed Tan T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\10682.jpg
43335,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012.0,Sports,Reebok Men Navy Blue Turbo DMX Shear Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\43335.jpg
38538,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Puma Men Green California Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\38538.jpg
41718,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Catwalk Women Blue Flats,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\41718.jpg
22670,Unisex,Accessories,Bags,Waist Pouch,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey & Yellow Waist Pouch,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\22670.jpg
5667,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Gizmo Black T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\5667.jpg
7940,Women,Apparel,Bottomwear,Capris,Grey,Fall,2011.0,Sports,Puma Women Move Dance Grey Capri,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\7940.jpg
24194,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Deni Yo Men Slim Fit Black Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\24194.jpg
38050,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Digital Watch M119J003Y,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\38050.jpg
50951,Women,Apparel,Bottomwear,Jeans,Black,Winter,2011.0,Casual,Lee Women Black Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\50951.jpg
58802,Men,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Smart Casual,Highlander Men Blue & White Striped Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\58802.jpg
54896,Boys,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,Do u speak green Boys Olive Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\54896.jpg
41592,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Basics Men Pink Striped Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\41592.jpg
24149,Men,Apparel,Topwear,Tshirts,Blue,Spring,2012.0,Casual,ADIDAS Men Blue T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\24149.jpg
41784,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Remanika Women Purple Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\41784.jpg
14064,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Flying Machine Men Pack of 2 Stripes Red Blue Tshirts,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\14064.jpg
13339,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Casual,Gini and Jony Kids Girls Solid Black Skirts,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\13339.jpg
51827,Women,Apparel,Innerwear,Bra,Grey,Summer,2016.0,Casual,Bwitch Grey Bra,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\51827.jpg
13714,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Proline Black Sleeveless Sweater,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\13714.jpg
37578,Girls,Accessories,Gloves,Gloves,Green,Summer,2012.0,Casual,Madagascar 3 Infant Girls Light Green Mittens,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\37578.jpg
2954,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010.0,Casual,DUSG Women Uttarkashi Organic Endive Capri,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\2954.jpg
13305,Women,Apparel,Bottomwear,Skirts,Red,Fall,2011.0,Casual,Gini and Jony Kids Girls Solid Red Skirts,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\13305.jpg
13064,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Numero Uno Men Black Casual Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\13064.jpg
22885,Men,Footwear,Sandal,Sandals,Khaki,Winter,2015.0,Casual,Woodland Men Khaki Casual Sandals,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\22885.jpg
18487,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Puma Men Washed Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\18487.jpg
17154,Men,Apparel,Topwear,Jackets,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\17154.jpg
45418,Women,Footwear,Shoes,Flats,White,Winter,2012.0,Casual,Rocia Women White Sandals,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\45418.jpg
40995,Girls,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Gini and Jony Girls Woven Pink Pedal Pusher,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\40995.jpg
59963,Women,Apparel,Dress,Dresses,Multi,Fall,2012.0,Casual,Avirate Women Multi Coloured Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\59963.jpg
38148,Unisex,Accessories,Bags,Backpacks,Black,Summer,2015.0,Casual,Vital Gear Unisex Techno Black Backpack,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\38148.jpg
54561,Women,Apparel,Topwear,Tunics,Green,Summer,2012.0,Casual,Global Desi Women Printed Green Tunic,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\54561.jpg
17244,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes White  Polo Tshirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\17244.jpg
19588,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,United Colors of Benetton Women Printed White Top,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\19588.jpg
38663,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Downshifter Black Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\38663.jpg
40278,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Scullers Men Brown Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\40278.jpg
38568,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Nike Men Black Running Shorts,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\38568.jpg
58507,Women,Apparel,Topwear,Shrug,White,Summer,2012.0,Casual,Tonga Women Coffee Brown Shrug,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\58507.jpg
56082,Women,Personal Care,Lips,Lip Gloss,Red,Spring,2017.0,Casual,Colorbar Star Shine Sensation Lip Gloss 14,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\56082.jpg
42290,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Skirt,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\42290.jpg
28955,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,BIBA Women White Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\28955.jpg
43265,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Aneri Women Orange Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\43265.jpg
4563,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Cou White Shoe,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\4563.jpg
5384,Men,Footwear,Shoes,Sports Shoes,Beige,Summer,2011.0,Sports,Quechua Arpenaz Flex Man Beige,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\5384.jpg
56034,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,ColorBar Soft Touch Mistique Lipstick 013,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\56034.jpg
3130,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Inkfruit Men's Its My Life Light Brown T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\3130.jpg
48095,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,French Connection Women White Top,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\48095.jpg
29871,Men,Accessories,Eyewear,Sunglasses,Brown,Summer,2017.0,Casual,Mayhem Men Rectangular Sunglasses 1022-203,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\29871.jpg
19733,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,United Colors of Benetton Men Solid Green Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\19733.jpg
33108,Women,Footwear,Shoes,Heels,Yellow,Winter,2015.0,Casual,Catwalk Women Yellow Flats,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\33108.jpg
5204,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mickey Men's Crew Dark Grey T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\5204.jpg
54542,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,F Sports Men White Hurricane Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\54542.jpg
52162,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Striped Tank Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\52162.jpg
47153,Girls,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Capris,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\47153.jpg
16548,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\16548.jpg
22787,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\22787.jpg
48969,Men,Accessories,Jewellery,Ring,Steel,Summer,2012.0,Casual,Revv Men Steel Ring,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\48969.jpg
57995,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Latin Quarters Women & White Black Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\57995.jpg
54971,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,Femella Women Grey Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\54971.jpg
10652,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Doodle Girl Denim skirt with belt Blue Skirts,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\10652.jpg
59275,Women,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,Titan Women Red Watch,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\59275.jpg
47324,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Baggit Women Brown Shell Hoor Wallet,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\47324.jpg
28412,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Black Sunglasses,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\28412.jpg
43473,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\43473.jpg
57595,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Lotus Herbals Moistpetals Blossom Lipstick 142,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\57595.jpg
37765,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,John Players Men Yellow Check Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\37765.jpg
59015,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Skechers Men Grey Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\59015.jpg
44206,Women,Footwear,Flip Flops,Flip Flops,Brown,Winter,2012.0,Casual,iPanema Women Brown Flip Flops,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\44206.jpg
18922,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Levis Men Classic Mustard Checks Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\18922.jpg
9768,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,ADIDAS Men Adna Black Jackets,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\9768.jpg
40749,Women,Footwear,Flip Flops,Flip Flops,Blue,Winter,2012.0,Casual,Roxy Women Blue Flip Flops,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\40749.jpg
57525,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Provogue Men Brown Casual Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\57525.jpg
48342,Women,Accessories,Jewellery,Necklace and Chains,Silver,Fall,2012.0,Casual,Pitaraa Silver Fish Scale Necklace,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\48342.jpg
19341,Men,Apparel,Topwear,Jackets,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Blazer Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\19341.jpg
26811,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Arrow Men Brown Flat Front Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\26811.jpg
43586,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Saloppette,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\43586.jpg
33090,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Flats,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\33090.jpg
33199,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Sepia Women Printed Red Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\33199.jpg
15321,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,Nike Men Solid Black Jackets,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\15321.jpg
19147,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Solid White Polo Tshirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\19147.jpg
39731,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Formal,Arrow Woman Grey Skirt,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\39731.jpg
58562,Women,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012.0,Casual,Puma Women Navy Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\58562.jpg
31229,Women,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Puma Women Pink Capris,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\31229.jpg
59977,Women,Apparel,Dress,Dresses,Navy Blue,Fall,2012.0,Casual,Avirate Women Navy Blue Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\59977.jpg
37202,Girls,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,United Colors of Benetton Girls Washed Grey Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\37202.jpg
24382,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Folklore Women Maroon Printed Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\24382.jpg
59993,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Black Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\59993.jpg
40122,Unisex,Accessories,Headwear,Headband,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Clima Chill Headband,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\40122.jpg
6867,Women,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Forever New Women Light Brown & Grey Striped Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\6867.jpg
51741,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Force 10 Men Grey Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\51741.jpg
13672,Unisex,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Levis Kids Blue Solid Jean,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\13672.jpg
59826,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\59826.jpg
10259,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,John Miller Men Reglur Black Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\10259.jpg
22265,Women,Footwear,Shoes,Heels,Bronze,Winter,2012.0,Casual,Inc. 5 Women Casual Bronze Heels,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\22265.jpg
25410,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men 2.04 Black Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\25410.jpg
58266,Women,Accessories,Bags,Handbags,Silver,Spring,2012.0,Casual,Baggit Women Grey Handbag,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\58266.jpg
16567,Women,Apparel,Dress,Dresses,Red,Fall,2011.0,Casual,AND by Anita Dongre Women Printed Red Dresses,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\16567.jpg
5885,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Men's Ducati Graphic Black T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\5885.jpg
8892,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Scullers Men Navy Blue Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\8892.jpg
8497,Women,Apparel,Bottomwear,Skirts,Cream,Fall,2011.0,Casual,Forever New Women Cameo Skirt Cream Skirts,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\8497.jpg
17948,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Puma Men South Africa  Grey Track Pant,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\17948.jpg
52124,Girls,Apparel,Dress,Dresses,Orange,Summer,2012.0,Casual,Doodle Girls Orange Printed Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\52124.jpg
11933,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Skechers Women Sports Grey Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\11933.jpg
13115,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Numero Uno Men Casual Black Casual Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\13115.jpg
20791,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,Basics Men Black Blazer Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\20791.jpg
6882,Women,Apparel,Topwear,Jackets,Cream,Summer,2011.0,Casual,Forever New Women Long Peach Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\6882.jpg
27228,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Kids Girl Printed Pink Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\27228.jpg
43349,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Reebok Men Black Premier Zigfly Nano Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\43349.jpg
47657,Women,Apparel,Bottomwear,Skirts,Cream,Summer,2012.0,Casual,Femella Women Grey Printed Skirt,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\47657.jpg
38332,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Hannah Montana Girls Pink Top,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\38332.jpg
59895,Women,Apparel,Dress,Dresses,Orange,Fall,2012.0,Casual,Femella Women Orange Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\59895.jpg
31612,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Formal,Indigo Nation Men Striped Red Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\31612.jpg
38334,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Mr. Men Little Miss Girls White Printed Top,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\38334.jpg
37241,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,United Colors of Benetton Men Black Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\37241.jpg
13499,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Chimp Men Mard ban Blue Tshirts,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\13499.jpg
50723,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Girls Blue Printed Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\50723.jpg
2981,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Puma Men's Hawaian Ocan Blue T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\2981.jpg
10409,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Green Polo Tshirts,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\10409.jpg
17164,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Blue Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\17164.jpg
29171,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Washed Blue Skirt,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\29171.jpg
59876,Women,Apparel,Dress,Dresses,Multi,Fall,2012.0,Casual,Femella Women Black Printed Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\59876.jpg
7610,Men,Accessories,Bags,Messenger Bag,Brown,Summer,2011.0,Casual,Wrangler Men Chocolate Canvas Bag,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\7610.jpg
15889,Girls,Footwear,Sandal,Sandals,Pink,Winter,2012.0,Casual,Warner Bros Kids Girls TW Big Facelog Pink Sandals,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\15889.jpg
9014,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Decathlon Men Artengo White Shoe,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\9014.jpg
36749,Girls,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Little Miss Girls Trying White Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\36749.jpg
58808,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2012.0,Smart Casual,Highlander Men Blue Striped Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\58808.jpg
28540,Men,Apparel,Topwear,Jackets,Red,Summer,2012.0,Sports,Nike Men Hurricane Vapor Red Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\28540.jpg
31729,Men,Apparel,Topwear,Blazers,Blue,Summer,2012.0,Formal,Reid & Taylor Men Blue Blazer,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\31729.jpg
55822,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women White & Pink Printed Night Suit S11-3231,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\55822.jpg
43512,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,French Connection Women Blue Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\43512.jpg
49372,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Vans Men Brown Casual Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\49372.jpg
33488,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Doodle Kids Boy Check Purple Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\33488.jpg
41794,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,Remanika Women Black Tunic,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\41794.jpg
45243,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO BABY-G Women White Dial Analogue & Digital Watch BX008,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\45243.jpg
33851,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Puma Men Bolt Lite Green Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\33851.jpg
