id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,canonical_category,outfit_part,base_colour,split,category_idx
23575,Men,Personal Care,Fragrance,Deodorant,Silver,Spring,2017.0,Casual,Hugo Boss Men Soul Deo,C:\Users\LENOVO\New folder\data\raw\images\23575.jpg,Accessories,accessory,Silver,train,9
29873,Men,Accessories,Eyewear,Sunglasses,Blue,Summer,2017.0,Casual,Mayhem Men Rectangular Sunglasses 1022-206,C:\Users\LENOVO\New folder\data\raw\images\29873.jpg,Accessories,accessory,Blue,train,9
42542,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Mother Earth Women Blue Kurta,C:\Users\LENOVO\New folder\data\raw\images\42542.jpg,Shirt,top,Blue,train,1
3665,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Fila Men's Intercept White Silver Shoe,C:\Users\LENOVO\New folder\data\raw\images\3665.jpg,Sneakers,shoes,White,train,8
26007,Men,Personal Care,Fragrance,Deodorant,Silver,Spring,2017.0,Casual,Tous  Natural Men Deo,C:\Users\LENOVO\New folder\data\raw\images\26007.jpg,Accessories,accessory,Silver,train,9
18708,Women,Apparel,Innerwear,Briefs,White,Winter,2015.0,Casual,Hanes Women Pack of Three 100% Cotton Plain Hipsters,C:\Users\LENOVO\New folder\data\raw\images\18708.jpg,Accessories,accessory,White,train,9
30162,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Esprit Women Black Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\30162.jpg,Accessories,accessory,Black,train,9
43490,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,French Connection Men Grey T-shirt,C:\Users\LENOVO\New folder\data\raw\images\43490.jpg,T-Shirt,top,Grey,train,0
48078,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,French Connection Men Blue T-shirt,C:\Users\LENOVO\New folder\data\raw\images\48078.jpg,T-Shirt,top,Blue,test,0
8883,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Scullers Men Scul Grey Trousers,C:\Users\LENOVO\New folder\data\raw\images\8883.jpg,Trousers,bottom,Grey,train,3
51367,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Spykar Women Navy Blue Jeans,C:\Users\LENOVO\New folder\data\raw\images\51367.jpg,Jeans,bottom,Navy Blue,train,2
9951,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Girl Blue Minnie Blue T-shirt,C:\Users\LENOVO\New folder\data\raw\images\9951.jpg,T-Shirt,top,Blue,train,0
17572,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men Red & White Striped Shirt,C:\Users\LENOVO\New folder\data\raw\images\17572.jpg,Shirt,top,Red,train,1
23747,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Unisex Active Lifestyle Sunglasses,C:\Users\LENOVO\New folder\data\raw\images\23747.jpg,Accessories,accessory,Black,train,9
6125,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Casual,Puma Unisex Foundation Black Red Bagpack,C:\Users\LENOVO\New folder\data\raw\images\6125.jpg,Accessories,accessory,Black,train,9
47202,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Black Formal Shoes,C:\Users\LENOVO\New folder\data\raw\images\47202.jpg,Shoes,shoes,Black,train,7
12000,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White Striped Shirt,C:\Users\LENOVO\New folder\data\raw\images\12000.jpg,Shirt,top,White,train,1
49398,Unisex,Footwear,Shoes,Casual Shoes,Orange,Summer,2012.0,Casual,Vans Unisex Orange Authentic Shoes,C:\Users\LENOVO\New folder\data\raw\images\49398.jpg,Shoes,shoes,Orange,val,7
3457,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men's Vanquish White Uni Blue Shoe,C:\Users\LENOVO\New folder\data\raw\images\3457.jpg,Sneakers,shoes,White,train,8
31282,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Bonn Graphic Green T-shirt,C:\Users\LENOVO\New folder\data\raw\images\31282.jpg,T-Shirt,top,Green,train,0
2585,Unisex,Accessories,Headwear,Caps,Black,Summer,2011.0,Casual,Kalenji Black Cap,C:\Users\LENOVO\New folder\data\raw\images\2585.jpg,Accessories,accessory,Black,test,9
30350,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Myntra Men Burpe Pink T-shirt,C:\Users\LENOVO\New folder\data\raw\images\30350.jpg,T-Shirt,top,Pink,train,0
54615,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Jockey ELANCE Men Blue Briefs 1010,C:\Users\LENOVO\New folder\data\raw\images\54615.jpg,Accessories,accessory,Blue,train,9
24562,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Lee Men Rubin Blue Shirt,C:\Users\LENOVO\New folder\data\raw\images\24562.jpg,Shirt,top,Blue,train,1
10757,Unisex,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,Disney Unisex Kids Princess Heart Pink Flip Flops,C:\Users\LENOVO\New folder\data\raw\images\10757.jpg,Shoes,shoes,Pink,train,7
37949,Women,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Mineral Women Printed Green Shirt,C:\Users\LENOVO\New folder\data\raw\images\37949.jpg,Shirt,top,Green,val,1
57090,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012.0,Casual,Elle Women Navy Blue Skirt,C:\Users\LENOVO\New folder\data\raw\images\57090.jpg,Skirt,bottom,Navy Blue,train,5
40027,Unisex,Accessories,Headwear,Caps,Black,Summer,2010.0,Casual,ADIDAS Unisex Black Cap,C:\Users\LENOVO\New folder\data\raw\images\40027.jpg,Accessories,accessory,Black,train,9
59936,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Vans Men Black Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\59936.jpg,Shoes,shoes,Black,train,7
32407,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Arrow Woman Grey Trousers,C:\Users\LENOVO\New folder\data\raw\images\32407.jpg,Trousers,bottom,Grey,train,3
56142,Women,Personal Care,Makeup,Eyeshadow,Gold,Spring,2017.0,Casual,Colorbar Gorgeous Gold Eye Shadow 001,C:\Users\LENOVO\New folder\data\raw\images\56142.jpg,Accessories,accessory,Gold,train,9
11685,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Lee Men Check Grey Shirts,C:\Users\LENOVO\New folder\data\raw\images\11685.jpg,Shirt,top,Grey,test,1
53430,Women,Apparel,Topwear,Kurtas,Red,Fall,2012.0,Ethnic,Alma Women Red & Yellow Printed Kurta,C:\Users\LENOVO\New folder\data\raw\images\53430.jpg,Shirt,top,Red,train,1
15225,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,ADIDAS Originals Men Superstar 11 White Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\15225.jpg,Shoes,shoes,White,train,7
4672,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2011.0,Sports,ADIDAS C365 Dark Navy Black Unisex Backpack,C:\Users\LENOVO\New folder\data\raw\images\4672.jpg,Accessories,accessory,Navy Blue,train,9
17116,Women,Accessories,Bags,Clutches,Maroon,Winter,2015.0,Casual,Lino Perros Women Classic Maroon Clutch,C:\Users\LENOVO\New folder\data\raw\images\17116.jpg,Accessories,accessory,Maroon,train,9
23323,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Ethnic,W Women Red Kurta,C:\Users\LENOVO\New folder\data\raw\images\23323.jpg,T-Shirt,top,Red,train,0
18962,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011.0,Casual,United Colors of Benetton Women Printed Pink Sweatshirt,C:\Users\LENOVO\New folder\data\raw\images\18962.jpg,T-Shirt,top,Pink,train,0
34394,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Soul T-shirt,C:\Users\LENOVO\New folder\data\raw\images\34394.jpg,T-Shirt,top,Red,train,0
6541,Unisex,Accessories,Bags,Backpacks,Red,Summer,2011.0,Casual,Nike Unisex Fundamen Red Backpack,C:\Users\LENOVO\New folder\data\raw\images\6541.jpg,Accessories,accessory,Red,train,9
47666,Women,Accessories,Scarves,Scarves,Pink,Summer,2012.0,Casual,Femella Women Coral & Cream Scarf,C:\Users\LENOVO\New folder\data\raw\images\47666.jpg,Accessories,accessory,Pink,train,9
35246,Men,Accessories,Socks,Socks,White,Summer,2012.0,Casual,Manchester United Men White Socks,C:\Users\LENOVO\New folder\data\raw\images\35246.jpg,Accessories,accessory,White,train,9
7493,Women,Apparel,Bottomwear,Capris,Purple,Summer,2011.0,Sports,Nike Women Squad Purple Capri,C:\Users\LENOVO\New folder\data\raw\images\7493.jpg,Trousers,bottom,Purple,test,3
51703,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Van Heusen Unisex Wayfarer Sunglasses VH220-C2,C:\Users\LENOVO\New folder\data\raw\images\51703.jpg,Accessories,accessory,Brown,train,9
9509,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Puma Men N0 1Logo Open Grey Track Pants,C:\Users\LENOVO\New folder\data\raw\images\9509.jpg,Trousers,bottom,Grey,train,3
30734,Men,Apparel,Bottomwear,Churidar,White,Summer,2012.0,Ethnic,Fabindia Men White Churidar,C:\Users\LENOVO\New folder\data\raw\images\30734.jpg,Accessories,accessory,White,train,9
27783,Men,Accessories,Wallets,Wallets,Black,Winter,2015.0,Casual,Bulchee Men Black Wallet,C:\Users\LENOVO\New folder\data\raw\images\27783.jpg,Accessories,accessory,Black,train,9
26651,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Royal Evo Black & Red Shoes,C:\Users\LENOVO\New folder\data\raw\images\26651.jpg,Shoes,shoes,Black,train,7
12464,Men,Accessories,Stoles,Stoles,Cream,Fall,2011.0,Casual,Basics Men Cream-Coloured Checked Stoles,C:\Users\LENOVO\New folder\data\raw\images\12464.jpg,Accessories,accessory,Cream,train,9
41591,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Basics Men Blue Striped Shirt,C:\Users\LENOVO\New folder\data\raw\images\41591.jpg,Shirt,top,Blue,train,1
56526,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Streetwear Satin Smooth Raspberry Lipcolor 07,C:\Users\LENOVO\New folder\data\raw\images\56526.jpg,Accessories,accessory,Pink,train,9
24106,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,Playboy Men Navy Blue Flip Flops,C:\Users\LENOVO\New folder\data\raw\images\24106.jpg,Shoes,shoes,Navy Blue,train,7
10333,Men,Accessories,Belts,Belts,Brown,Fall,2011.0,Casual,Indigo Nation Men chert Brown Belts,C:\Users\LENOVO\New folder\data\raw\images\10333.jpg,Accessories,accessory,Brown,train,9
1764,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,Lotto Women Mid Cathy Track Pants,C:\Users\LENOVO\New folder\data\raw\images\1764.jpg,Trousers,bottom,Black,test,3
53868,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Flats,C:\Users\LENOVO\New folder\data\raw\images\53868.jpg,Shoes,shoes,Brown,train,7
38559,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Nike Men Polo Club Purple T-shirt,C:\Users\LENOVO\New folder\data\raw\images\38559.jpg,T-Shirt,top,Purple,train,0
15641,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men AS Challenger UV Zigzag White Polo Tshirts,C:\Users\LENOVO\New folder\data\raw\images\15641.jpg,T-Shirt,top,White,train,0
52186,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Lencia Sterling Silver Earrings,C:\Users\LENOVO\New folder\data\raw\images\52186.jpg,Accessories,accessory,Silver,train,9
4216,Girls,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Disney Kids Girl's Yellow Fun In The Fair Kidswear,C:\Users\LENOVO\New folder\data\raw\images\4216.jpg,T-Shirt,top,Yellow,train,0
45131,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,CASIO ENTICER Men Blue Dial Watch A356,C:\Users\LENOVO\New folder\data\raw\images\45131.jpg,Accessories,accessory,Blue,val,9
37511,Boys,Apparel,Socks,Booties,Yellow,Summer,2012.0,Casual,Madagascar 3 Infant Boys Yellow Booties,C:\Users\LENOVO\New folder\data\raw\images\37511.jpg,Accessories,accessory,Yellow,test,9
53054,Women,Apparel,Saree,Sarees,Yellow,Fall,2012.0,Ethnic,FNF Yellow Printed Sari,C:\Users\LENOVO\New folder\data\raw\images\53054.jpg,Accessories,accessory,Yellow,train,9
56714,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Folklore Women Pink & Green Printed Kurta,C:\Users\LENOVO\New folder\data\raw\images\56714.jpg,Shirt,top,White,train,1
4818,Men,Apparel,Bottomwear,Shorts,Black,Fall,2012.0,Sports,ADIDAS Men's Team Bermuda Black White Short,C:\Users\LENOVO\New folder\data\raw\images\4818.jpg,Trousers,bottom,Black,train,3
32251,Women,Apparel,Bottomwear,Skirts,Purple,Summer,2012.0,Ethnic,Fabindia Women Purple Skirt,C:\Users\LENOVO\New folder\data\raw\images\32251.jpg,Skirt,bottom,Purple,train,5
40671,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Lee Women Pink & Navy Blue Check Shirt,C:\Users\LENOVO\New folder\data\raw\images\40671.jpg,Shirt,top,Pink,train,1
1556,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Sports,Quechua Forclaz Large  Backpack - 50 ltr Orange,C:\Users\LENOVO\New folder\data\raw\images\1556.jpg,Accessories,accessory,Black,train,9
33383,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Baggit Women Valley Baby Purple Wallet,C:\Users\LENOVO\New folder\data\raw\images\33383.jpg,Accessories,accessory,Purple,train,9
24334,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,ADIDAS Men Yellow Printed T-shirt,C:\Users\LENOVO\New folder\data\raw\images\24334.jpg,T-Shirt,top,Yellow,train,0
10101,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Reebok Men Island Explorer Black Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\10101.jpg,Sneakers,shoes,Black,train,8
4024,Unisex,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,ADIDAS Unisex High Can Blue Shoe,C:\Users\LENOVO\New folder\data\raw\images\4024.jpg,Shoes,shoes,Blue,val,7
45303,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Van Heusen Men Black & Brown Reversible Belt,C:\Users\LENOVO\New folder\data\raw\images\45303.jpg,Accessories,accessory,Black,train,9
15473,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Puma Women Move Wow Green Tshirts,C:\Users\LENOVO\New folder\data\raw\images\15473.jpg,T-Shirt,top,Green,train,0
21646,Women,Apparel,Innerwear,Bra,Skin,Summer,2018.0,Casual,Enamor Women Smooth Skin Bra,C:\Users\LENOVO\New folder\data\raw\images\21646.jpg,Accessories,accessory,Skin,train,9
20794,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,2010.0,Casual,Fila Men Tide Navy Blue Sandals,C:\Users\LENOVO\New folder\data\raw\images\20794.jpg,Shoes,shoes,Navy Blue,train,7
37723,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Stripes Blue Shirt,C:\Users\LENOVO\New folder\data\raw\images\37723.jpg,Shirt,top,Blue,train,1
6773,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Timberland Men's Nautical Stripe Pique White T-shirt,C:\Users\LENOVO\New folder\data\raw\images\6773.jpg,T-Shirt,top,White,train,0
47454,Women,Footwear,Shoes,Flats,Black,Fall,2012.0,Casual,Tiptopp Women Black Sandals,C:\Users\LENOVO\New folder\data\raw\images\47454.jpg,Shoes,shoes,Black,train,7
17324,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses,C:\Users\LENOVO\New folder\data\raw\images\17324.jpg,Accessories,accessory,Brown,train,9
51531,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Women Steel Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\51531.jpg,Accessories,accessory,Steel,val,9
46586,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Catwalk Women Black Flats,C:\Users\LENOVO\New folder\data\raw\images\46586.jpg,Shoes,shoes,Black,train,7
35074,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Allen Solly Men Leather Brown Belt,C:\Users\LENOVO\New folder\data\raw\images\35074.jpg,Accessories,accessory,Brown,train,9
13784,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Belmonte Men Solid Black Woven Trousers,C:\Users\LENOVO\New folder\data\raw\images\13784.jpg,Trousers,bottom,Black,train,3
42126,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Nike Men Transform III White Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\42126.jpg,Sneakers,shoes,White,val,8
3201,Men,Apparel,Topwear,Tshirts,Beige,Summer,2011.0,Casual,Tantra Men's Ebo Beige T-Shirt,C:\Users\LENOVO\New folder\data\raw\images\3201.jpg,T-Shirt,top,Beige,train,0
26463,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Puma Men Blue T-shirt,C:\Users\LENOVO\New folder\data\raw\images\26463.jpg,T-Shirt,top,Blue,val,0
55191,Women,Personal Care,Nails,Nail Polish,Blue,Spring,2017.0,Casual,Lakme Absolute Fast & Fabulous Aqua Express Nail Polish 06,C:\Users\LENOVO\New folder\data\raw\images\55191.jpg,Accessories,accessory,Blue,train,9
12656,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Stripes White Shirts,C:\Users\LENOVO\New folder\data\raw\images\12656.jpg,Shirt,top,White,train,1
35848,Women,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Kelme Women Passion Blue Shoes,C:\Users\LENOVO\New folder\data\raw\images\35848.jpg,Shoes,shoes,Blue,train,7
50625,Men,Apparel,Innerwear,Briefs,Grey Melange,Winter,2016.0,Casual,Chromozome Men Grey Melange Briefs,C:\Users\LENOVO\New folder\data\raw\images\50625.jpg,Accessories,accessory,Grey Melange,val,9
34360,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Afro Jazz T-shirt,C:\Users\LENOVO\New folder\data\raw\images\34360.jpg,T-Shirt,top,Blue,train,0
18996,Unisex,Accessories,Headwear,Caps,Red,Summer,2011.0,Casual,ADIDAS Originals Unisex Red Cap,C:\Users\LENOVO\New folder\data\raw\images\18996.jpg,Accessories,accessory,Red,train,9
47692,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Murcia Women Olive Handbag,C:\Users\LENOVO\New folder\data\raw\images\47692.jpg,Accessories,accessory,Olive,train,9
46740,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Timex Men Grey Dial Watch T2E561,C:\Users\LENOVO\New folder\data\raw\images\46740.jpg,Accessories,accessory,Grey,train,9
7467,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Proline Men White Striped Polo T-shirt,C:\Users\LENOVO\New folder\data\raw\images\7467.jpg,T-Shirt,top,White,train,0
19844,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Red Shirt,C:\Users\LENOVO\New folder\data\raw\images\19844.jpg,Shirt,top,Red,train,1
22205,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Timberland Men Red Claremont Check Shirt,C:\Users\LENOVO\New folder\data\raw\images\22205.jpg,Shirt,top,Red,train,1
16030,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Highlander Men Check Grey Shirt,C:\Users\LENOVO\New folder\data\raw\images\16030.jpg,Shirt,top,Grey,train,1
2115,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Men's Black Crest Track Pants,C:\Users\LENOVO\New folder\data\raw\images\2115.jpg,Trousers,bottom,Black,train,3
43232,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Men White Acer Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\43232.jpg,Sneakers,shoes,White,train,8
13542,Women,Footwear,Shoes,Flats,Brown,Fall,2011.0,Casual,Carlton London Women Casual Brown Sandals,C:\Users\LENOVO\New folder\data\raw\images\13542.jpg,Shoes,shoes,Brown,train,7
27777,Men,Accessories,Wallets,Wallets,Black,Winter,2015.0,Casual,Bulchee Men Black Leather Wallet,C:\Users\LENOVO\New folder\data\raw\images\27777.jpg,Accessories,accessory,Black,train,9
12490,Men,Apparel,Topwear,Shirts,Purple,Winter,2011.0,Casual,Genesis Purple Casual Shirt,C:\Users\LENOVO\New folder\data\raw\images\12490.jpg,Shirt,top,Purple,train,1
55357,Women,Personal Care,Nails,Nail Polish,Copper,Spring,2017.0,Casual,Revlon Copper Lustre Nail Polish 386,C:\Users\LENOVO\New folder\data\raw\images\55357.jpg,Accessories,accessory,Copper,train,9
19078,Women,Apparel,Topwear,Kurtas,Off White,Fall,2011.0,Ethnic,W Women Floral Print Off White Kurta,C:\Users\LENOVO\New folder\data\raw\images\19078.jpg,Shirt,top,Off White,train,1
49708,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Casual,Park Avenue Men Blue Tie,C:\Users\LENOVO\New folder\data\raw\images\49708.jpg,Accessories,accessory,Blue,train,9
31612,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Formal,Indigo Nation Men Striped Red Shirt,C:\Users\LENOVO\New folder\data\raw\images\31612.jpg,Shirt,top,Red,train,1
41565,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,AND Women Blue Dress,C:\Users\LENOVO\New folder\data\raw\images\41565.jpg,Dress,top,Blue,train,4
11215,Men,Accessories,Watches,Watches,Copper,Winter,2016.0,Casual,Esprit Men Rosegold Legacy Copper Watches,C:\Users\LENOVO\New folder\data\raw\images\11215.jpg,Accessories,accessory,Copper,train,9
25020,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Sports,Nike Men Poly Fleece Black Sweatshirt,C:\Users\LENOVO\New folder\data\raw\images\25020.jpg,T-Shirt,top,Black,val,0
57400,Women,Apparel,Innerwear,Briefs,Gold,Winter,2015.0,Casual,Amante Women Gold-Toned Briefs PGDI03,C:\Users\LENOVO\New folder\data\raw\images\57400.jpg,Accessories,accessory,Gold,train,9
33145,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Blue Shorts,C:\Users\LENOVO\New folder\data\raw\images\33145.jpg,Trousers,bottom,Blue,train,3
1790,Unisex,Accessories,Bags,Backpacks,Beige,Fall,2010.0,Sports,Quechua Unisex Ultralight Beige Bag,C:\Users\LENOVO\New folder\data\raw\images\1790.jpg,Accessories,accessory,Beige,train,9
52172,Women,Accessories,Jewellery,Ring,Black,Fall,2012.0,Casual,Lencia Sterling Silver Ring,C:\Users\LENOVO\New folder\data\raw\images\52172.jpg,Accessories,accessory,Black,train,9
21480,Unisex,Accessories,Watches,Watches,Yellow,Winter,2016.0,Casual,Ice Unisex Neon Yellow Watch,C:\Users\LENOVO\New folder\data\raw\images\21480.jpg,Accessories,accessory,Yellow,train,9
36437,Men,Footwear,Shoes,Casual Shoes,White,Spring,2013.0,Casual,Spinn Men Crome White Shoes,C:\Users\LENOVO\New folder\data\raw\images\36437.jpg,Shoes,shoes,White,train,7
44017,Men,Personal Care,Perfumes,Perfume and Body Mist,Grey,Spring,2017.0,Casual,Boss Men Selection 50 ml Perfume,C:\Users\LENOVO\New folder\data\raw\images\44017.jpg,Accessories,accessory,Grey,test,9
5330,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Fila Men's Rockridge Slate Shoe,C:\Users\LENOVO\New folder\data\raw\images\5330.jpg,Shoes,shoes,Brown,test,7
20552,Women,Accessories,Belts,Belts,Black,Winter,2015.0,Casual,Baggit Women Ditto Taj Black Belt,C:\Users\LENOVO\New folder\data\raw\images\20552.jpg,Accessories,accessory,Black,train,9
14767,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Formal,Arrow Men Stripes White Shirts,C:\Users\LENOVO\New folder\data\raw\images\14767.jpg,Shirt,top,White,train,1
33979,Women,Apparel,Bottomwear,Stockings,Black,Summer,2012.0,Casual,Femella Women Black Stockings,C:\Users\LENOVO\New folder\data\raw\images\33979.jpg,Accessories,accessory,Black,train,9
58448,Men,Accessories,Watches,Watches,Olive,Winter,2016.0,Casual,Fossil Men Olive Green Dial Chronograph Watch FS4660,C:\Users\LENOVO\New folder\data\raw\images\58448.jpg,Accessories,accessory,Olive,train,9
11027,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Wrangler Women Poloroid Purple T-Shirts,C:\Users\LENOVO\New folder\data\raw\images\11027.jpg,T-Shirt,top,Purple,train,0
25212,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Lino Perros Women Leatherite Pink Handbag,C:\Users\LENOVO\New folder\data\raw\images\25212.jpg,Accessories,accessory,Pink,train,9
41757,Girls,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Doodle Girls Printed Yellow Top,C:\Users\LENOVO\New folder\data\raw\images\41757.jpg,T-Shirt,top,Yellow,train,0
33377,Women,Accessories,Wallets,Wallets,Grey,Summer,2012.0,Casual,Baggit Women Grey Tijori Viva Wallet,C:\Users\LENOVO\New folder\data\raw\images\33377.jpg,Accessories,accessory,Grey,train,9
57632,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Lotus Herbals Women Pink Lustre Nail Polish 954,C:\Users\LENOVO\New folder\data\raw\images\57632.jpg,Accessories,accessory,Pink,train,9
36605,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Provogue Men Island Black Shirt,C:\Users\LENOVO\New folder\data\raw\images\36605.jpg,Shirt,top,Black,train,1
52340,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015.0,Casual,Red Rose Women Blue Nightdress,C:\Users\LENOVO\New folder\data\raw\images\52340.jpg,Accessories,accessory,Blue,train,9
15487,Women,Footwear,Shoes,Flats,Grey,Winter,2012.0,Casual,Carlton London Women Grey Boots,C:\Users\LENOVO\New folder\data\raw\images\15487.jpg,Shoes,shoes,Grey,train,7
20760,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Casual Black Wedges,C:\Users\LENOVO\New folder\data\raw\images\20760.jpg,Shoes,shoes,Black,train,7
14555,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Vans Men Old Skool Black Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\14555.jpg,Shoes,shoes,Black,val,7
44225,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men White Rooney Football T-shirt,C:\Users\LENOVO\New folder\data\raw\images\44225.jpg,T-Shirt,top,White,train,0
