id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,canonical_category,outfit_part,base_colour
49589,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Ethnic,Catwalk Women Multi Coloured Sequined Heels,C:\Users\LENOVO\New folder\data\raw\images\49589.jpg,Shoes,shoes,Multi
3246,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2010.0,Casual,Puma Men's Benecio Black Coffee Leather Shoe,C:\Users\LENOVO\New folder\data\raw\images\3246.jpg,Shoes,shoes,Brown
17363,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Fall,2011.0,Formal,Arrow Men Formal Maroon Tie+Cufflink+Pocket square - Combo Pack,C:\Users\LENOVO\New folder\data\raw\images\17363.jpg,Accessories,accessory,Maroon
23156,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Mark Taylor Men White Printed T-shirt,C:\Users\LENOVO\New folder\data\raw\images\23156.jpg,T-Shirt,top,White
6734,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2011.0,Sports,Puma Women Faas 300 Pink White Blue Shoe,C:\Users\LENOVO\New folder\data\raw\images\6734.jpg,Sneakers,shoes,Pink
54838,Women,Accessories,Bags,Clutches,Brown,Summer,2010.0,Casual,Ivory Tag Brown Fur Clutch,C:\Users\LENOVO\New folder\data\raw\images\54838.jpg,Accessories,accessory,Brown
47413,Women,Accessories,Bags,Mobile Pouch,Teal,Summer,2012.0,Casual,Baggit Women Teal Chakde Anna Mobile Pouch,C:\Users\LENOVO\New folder\data\raw\images\47413.jpg,Accessories,accessory,Teal
35033,Women,Apparel,Bottomwear,Churidar,Green,Summer,2012.0,Ethnic,Fabindia Women Green Churidar,C:\Users\LENOVO\New folder\data\raw\images\35033.jpg,Accessories,accessory,Green
51576,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fastrack Men Silver Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\51576.jpg,Accessories,accessory,Silver
30773,Men,Apparel,Topwear,Kurtas,Teal,Summer,2012.0,Ethnic,Fabindia Men Teal Tussar Kurta,C:\Users\LENOVO\New folder\data\raw\images\30773.jpg,Shirt,top,Teal
43281,Women,Accessories,Bags,Handbags,Purple,Winter,2012.0,Casual,Murcia Women Purple Handbag,C:\Users\LENOVO\New folder\data\raw\images\43281.jpg,Accessories,accessory,Purple
3074,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Tantra Women's Red Flower Heart Yellow T-shirt,C:\Users\LENOVO\New folder\data\raw\images\3074.jpg,T-Shirt,top,Yellow
26616,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Puma Women BodyTrain Mesh Grid Grey Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\26616.jpg,Sneakers,shoes,Grey
12423,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Women Casual Brown Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\12423.jpg,Shoes,shoes,Brown
6506,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Men's Badge White T-shirt,C:\Users\LENOVO\New folder\data\raw\images\6506.jpg,T-Shirt,top,White
18925,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Levi's Men Applique Work Brown Tshirt,C:\Users\LENOVO\New folder\data\raw\images\18925.jpg,T-Shirt,top,Brown
47621,Women,Footwear,Shoes,Heels,Yellow,Fall,2014.0,Casual,Portia Women Yellow Flats,C:\Users\LENOVO\New folder\data\raw\images\47621.jpg,Shoes,shoes,Yellow
17151,Men,Apparel,Topwear,Jackets,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Jacket,C:\Users\LENOVO\New folder\data\raw\images\17151.jpg,Jacket,outerwear,Navy Blue
16083,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Mayhem Women Gradient Sunglasses MAYS-9005-201,C:\Users\LENOVO\New folder\data\raw\images\16083.jpg,Accessories,accessory,Grey
35201,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2015.0,Casual,Wildcraft Unisex Blue & Grey Backpack,C:\Users\LENOVO\New folder\data\raw\images\35201.jpg,Accessories,accessory,Blue
4251,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Probase Men's Crack Print Ghost Buster Grey T-shirt,C:\Users\LENOVO\New folder\data\raw\images\4251.jpg,T-Shirt,top,Green
36484,Men,Footwear,Shoes,Casual Shoes,Grey,Spring,2013.0,Casual,Spinn Men Marley Grey Shoes,C:\Users\LENOVO\New folder\data\raw\images\36484.jpg,Shoes,shoes,Grey
15606,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Nike Men Training Grey Tshirts,C:\Users\LENOVO\New folder\data\raw\images\15606.jpg,T-Shirt,top,Grey
32818,Women,Footwear,Flip Flops,Flip Flops,Grey,Winter,2012.0,Casual,iPanema Women Temas Grey Flip Flops,C:\Users\LENOVO\New folder\data\raw\images\32818.jpg,Shoes,shoes,Grey
59529,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Silver Earrings,C:\Users\LENOVO\New folder\data\raw\images\59529.jpg,Accessories,accessory,Silver
21433,Women,Apparel,Bottomwear,Shorts,Blue,Winter,2012.0,Casual,Roxy Women Beach Brights Blue Shorts,C:\Users\LENOVO\New folder\data\raw\images\21433.jpg,Trousers,bottom,Blue
53013,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Sari,C:\Users\LENOVO\New folder\data\raw\images\53013.jpg,Accessories,accessory,Multi
5383,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Quechua Arpenaz 300 Noire,C:\Users\LENOVO\New folder\data\raw\images\5383.jpg,Sneakers,shoes,Black
37556,Girls,Accessories,Gloves,Gloves,Green,Summer,2012.0,Casual,Madagascar 3 Infant Girls Light Green Mittens,C:\Users\LENOVO\New folder\data\raw\images\37556.jpg,Accessories,accessory,Green
56561,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,,Streetwear Nothing Lip Gloss 13,C:\Users\LENOVO\New folder\data\raw\images\56561.jpg,Accessories,accessory,Brown
25093,Men,Accessories,Wallets,Wallets,Black,Winter,2015.0,Casual,Lino Perros Men Leather Black Wallet,C:\Users\LENOVO\New folder\data\raw\images\25093.jpg,Accessories,accessory,Black
32024,Men,Accessories,Socks,Socks,Blue,Summer,2016.0,Casual,Playboy Men Striped Socks,C:\Users\LENOVO\New folder\data\raw\images\32024.jpg,Accessories,accessory,Blue
40404,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Tonga Women Red & Cream-Coloured Top,C:\Users\LENOVO\New folder\data\raw\images\40404.jpg,T-Shirt,top,Red
44898,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Polo T-shirt,C:\Users\LENOVO\New folder\data\raw\images\44898.jpg,T-Shirt,top,Black
10374,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Women Solid Green T-shirt,C:\Users\LENOVO\New folder\data\raw\images\10374.jpg,T-Shirt,top,Green
42737,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Sandals,C:\Users\LENOVO\New folder\data\raw\images\42737.jpg,Shoes,shoes,Brown
3410,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's Lazy White T-shirt,C:\Users\LENOVO\New folder\data\raw\images\3410.jpg,T-Shirt,top,White
26272,Men,Apparel,Topwear,Tshirts,Blue,Summer,2013.0,Casual,Proline Men Blue Polo T-shirt,C:\Users\LENOVO\New folder\data\raw\images\26272.jpg,T-Shirt,top,Blue
12047,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Check Blue Shirts,C:\Users\LENOVO\New folder\data\raw\images\12047.jpg,Shirt,top,Blue
54652,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Black Dial Watch N6037SL02,C:\Users\LENOVO\New folder\data\raw\images\54652.jpg,Accessories,accessory,Black
13195,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Men Track Cat Basic White Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\13195.jpg,Shoes,shoes,White
30317,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Myntra Men Wasted Pink T-shirt,C:\Users\LENOVO\New folder\data\raw\images\30317.jpg,T-Shirt,top,Pink
51320,Unisex,Accessories,Accessories,Travel Accessory,Black,Summer,2010.0,Casual,Wildcraft Unisex Black Travel Pouch,C:\Users\LENOVO\New folder\data\raw\images\51320.jpg,Accessories,accessory,Black
46397,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,ADIDAS Men Purple & Black Check Shirt,C:\Users\LENOVO\New folder\data\raw\images\46397.jpg,Shirt,top,Purple
35665,Men,Footwear,Flip Flops,Flip Flops,White,Summer,2013.0,Casual,U.S. Polo Assn. Men White Flip Flops,C:\Users\LENOVO\New folder\data\raw\images\35665.jpg,Shoes,shoes,White
6162,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Lee Men's Saddle Indigo Quarts T-shirt,C:\Users\LENOVO\New folder\data\raw\images\6162.jpg,T-Shirt,top,Blue
47245,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,Playboy Men Brown Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\47245.jpg,Shoes,shoes,Brown
17535,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men Red & White Striped Shirt,C:\Users\LENOVO\New folder\data\raw\images\17535.jpg,Shirt,top,Red
9916,Women,Accessories,Bags,Duffel Bag,White,Fall,2011.0,Casual,Puma Women Core Lite Grip White Duffle Bag,C:\Users\LENOVO\New folder\data\raw\images\9916.jpg,Accessories,accessory,White
20185,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Wrangler Men Tiny Pink Shirt,C:\Users\LENOVO\New folder\data\raw\images\20185.jpg,Shirt,top,Pink
38946,Girls,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Gini and Jony Girls Printed Green Top,C:\Users\LENOVO\New folder\data\raw\images\38946.jpg,T-Shirt,top,Green
53477,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Amante Black Full-Coverage T-shirt Bra BCSB02,C:\Users\LENOVO\New folder\data\raw\images\53477.jpg,Accessories,accessory,Black
37132,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Wills Lifestyle Men Blue Dexter Club Shirt,C:\Users\LENOVO\New folder\data\raw\images\37132.jpg,Shirt,top,Blue
4635,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,ADIDAS Men's Adi Stylite Low Black Silver Shoe,C:\Users\LENOVO\New folder\data\raw\images\4635.jpg,Sneakers,shoes,Black
56939,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,HM Women Black Sandals,C:\Users\LENOVO\New folder\data\raw\images\56939.jpg,Shoes,shoes,Black
45512,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Fila Men Navy Blue T-shirt,C:\Users\LENOVO\New folder\data\raw\images\45512.jpg,T-Shirt,top,Navy Blue
15262,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011.0,Casual,ADIDAS Originals Women SL 72 Purple Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\15262.jpg,Shoes,shoes,Purple
39894,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Men Black Advent Shoes,C:\Users\LENOVO\New folder\data\raw\images\39894.jpg,Shoes,shoes,Black
40060,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men White T-shirt,C:\Users\LENOVO\New folder\data\raw\images\40060.jpg,T-Shirt,top,White
24525,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mother Earth Men White Shirt,C:\Users\LENOVO\New folder\data\raw\images\24525.jpg,Shirt,top,White
10710,Women,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Nike Women Trainng short sleeve tshirt Orange Tshirts,C:\Users\LENOVO\New folder\data\raw\images\10710.jpg,T-Shirt,top,Orange
56105,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Colorbar Star Metal Sedustress Lip Gloss 006,C:\Users\LENOVO\New folder\data\raw\images\56105.jpg,Accessories,accessory,Pink
59971,Women,Apparel,Dress,Dresses,Multi,Fall,2012.0,Casual,Avirate Multicoloured Dress,C:\Users\LENOVO\New folder\data\raw\images\59971.jpg,Dress,top,Multi
32440,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,ADIDAS Men Black Polo T-shirt,C:\Users\LENOVO\New folder\data\raw\images\32440.jpg,T-Shirt,top,Black
37300,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Casio Enticer Women Silver Analogue Multi-Dial Watch LTP-2083D-7AVDF(A529),C:\Users\LENOVO\New folder\data\raw\images\37300.jpg,Accessories,accessory,Steel
1949,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Puma Mens Keyboard Sidebar White Polo T-shirt,C:\Users\LENOVO\New folder\data\raw\images\1949.jpg,T-Shirt,top,White
52797,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,JAG Men Chocolate Brown Leather Wallet,C:\Users\LENOVO\New folder\data\raw\images\52797.jpg,Accessories,accessory,Brown
15050,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Franco Leone Men Black Formal Shoe,C:\Users\LENOVO\New folder\data\raw\images\15050.jpg,Shoes,shoes,Black
4407,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,John Lenon Men's Painted On The Wall Dark Grey T-shirt,C:\Users\LENOVO\New folder\data\raw\images\4407.jpg,T-Shirt,top,Grey
45720,Men,Personal Care,Fragrance,Deodorant,White,Spring,2017.0,Casual,Reebok Men Avengers Pack of 2 Deos,C:\Users\LENOVO\New folder\data\raw\images\45720.jpg,Accessories,accessory,White
24717,Men,Footwear,Shoes,Casual Shoes,Charcoal,Fall,2011.0,Casual,Skechers Men Heisman Charcoal Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\24717.jpg,Shoes,shoes,Charcoal
41380,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Wrangler Women White Katie Top,C:\Users\LENOVO\New folder\data\raw\images\41380.jpg,T-Shirt,top,White
56337,Men,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,Fastrack Men Red and Black Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\56337.jpg,Accessories,accessory,Red
26040,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Blue Shirt,C:\Users\LENOVO\New folder\data\raw\images\26040.jpg,Shirt,top,Blue
46999,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Shree Women Orange Kurta,C:\Users\LENOVO\New folder\data\raw\images\46999.jpg,Shirt,top,Orange
12275,Men,Apparel,Topwear,Shirts,Navy Blue,Winter,2011.0,Casual,Genesis Navy Casual Shirt,C:\Users\LENOVO\New folder\data\raw\images\12275.jpg,Shirt,top,Navy Blue
3622,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Puma Unisex Splash Black Green Flip Flops,C:\Users\LENOVO\New folder\data\raw\images\3622.jpg,Shoes,shoes,Black
7282,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Batman Men's Crime Fighter Light Grey T-shirt,C:\Users\LENOVO\New folder\data\raw\images\7282.jpg,T-Shirt,top,Grey
35457,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Doodle Boys Printed Grey T-shirt,C:\Users\LENOVO\New folder\data\raw\images\35457.jpg,T-Shirt,top,Grey
17707,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Vans unisex Classic Slip-On Black Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\17707.jpg,Shoes,shoes,Black
30919,Women,Apparel,Bottomwear,Trousers,Pink,Summer,2012.0,Ethnic,Fabindia Women Pink Harem Pants,C:\Users\LENOVO\New folder\data\raw\images\30919.jpg,Trousers,bottom,Pink
48803,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant,C:\Users\LENOVO\New folder\data\raw\images\48803.jpg,Accessories,accessory,Silver
23532,Women,Personal Care,Fragrance,Perfume and Body Mist,Cream,Spring,2017.0,Casual,DKNY Pure Women Perfume,C:\Users\LENOVO\New folder\data\raw\images\23532.jpg,Accessories,accessory,Cream
6350,Unisex,Footwear,Sandal,Sandals,Blue,Summer,2011.0,Casual,Crocs Kid's Unisex Basic Clog Blue Kidswear,C:\Users\LENOVO\New folder\data\raw\images\6350.jpg,Shoes,shoes,Blue
34585,Women,Apparel,Dress,Dresses,Green,Summer,2012.0,Casual,Tonga Women Green Dress,C:\Users\LENOVO\New folder\data\raw\images\34585.jpg,Dress,top,Green
47077,Women,Apparel,Bottomwear,Patiala,Pink,Fall,2012.0,Ethnic,Shree Women Pink Printed Patiala,C:\Users\LENOVO\New folder\data\raw\images\47077.jpg,Accessories,accessory,Pink
54631,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Men White Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\54631.jpg,Accessories,accessory,Steel
9149,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Rinse Blue Jeans,C:\Users\LENOVO\New folder\data\raw\images\9149.jpg,Jeans,bottom,Blue
43686,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys Printed White T-shirt,C:\Users\LENOVO\New folder\data\raw\images\43686.jpg,T-Shirt,top,White
3473,Men,Accessories,Accessories,Water Bottle,Black,Fall,2010.0,Casual,ADIDAS Black Sipper,C:\Users\LENOVO\New folder\data\raw\images\3473.jpg,Accessories,accessory,Black
26211,Men,Personal Care,Fragrance,Perfume and Body Mist,Brown,Spring,2017.0,Casual,Perry Ellis Casual Men Perfumes,C:\Users\LENOVO\New folder\data\raw\images\26211.jpg,Accessories,accessory,Brown
12024,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,C:\Users\LENOVO\New folder\data\raw\images\12024.jpg,Shirt,top,Black
6101,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,UCB Women's Basic Round Neck Blue T-shirt,C:\Users\LENOVO\New folder\data\raw\images\6101.jpg,T-Shirt,top,Blue
47226,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Franco Leone Men Brown Formal Shoes,C:\Users\LENOVO\New folder\data\raw\images\47226.jpg,Shoes,shoes,Brown
17556,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green & White Striped Shirt,C:\Users\LENOVO\New folder\data\raw\images\17556.jpg,Shirt,top,Green
50291,Men,Accessories,Ties,Ties,Black,Summer,2012.0,Formal,Parx Men Black Tie,C:\Users\LENOVO\New folder\data\raw\images\50291.jpg,Accessories,accessory,Black
9975,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Red Polo Tshirts,C:\Users\LENOVO\New folder\data\raw\images\9975.jpg,T-Shirt,top,Red
51343,Men,Accessories,Socks,Socks,Blue,Summer,2016.0,Casual,Raymond Men Blue Socks,C:\Users\LENOVO\New folder\data\raw\images\51343.jpg,Accessories,accessory,Blue
16484,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt,C:\Users\LENOVO\New folder\data\raw\images\16484.jpg,Shirt,top,Red
4656,Women,Footwear,Sandal,Sports Sandals,Black,Summer,2011.0,Casual,ADIDAS Women Receptor Grey Black Sandals,C:\Users\LENOVO\New folder\data\raw\images\4656.jpg,Accessories,accessory,Black
36083,Unisex,Accessories,Headwear,Caps,Black,Summer,2012.0,Casual,OTLS Unisex Black Polo Cap,C:\Users\LENOVO\New folder\data\raw\images\36083.jpg,Accessories,accessory,Black
15201,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Arrow Sport Men Solid Grey Polo Tshirts,C:\Users\LENOVO\New folder\data\raw\images\15201.jpg,T-Shirt,top,Grey
21034,Women,Footwear,Shoes,Flats,Gold,Fall,2012.0,Casual,Clarks Women Arizona Sands2 Gold Shoe,C:\Users\LENOVO\New folder\data\raw\images\21034.jpg,Shoes,shoes,Gold
53414,Women,Apparel,Topwear,Kurtas,Black,Fall,2012.0,Ethnic,Alma Women Black Kurta,C:\Users\LENOVO\New folder\data\raw\images\53414.jpg,Shirt,top,Black
5784,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2011.0,Casual,Reebok Men's Hanavi Yellow Flip Flop,C:\Users\LENOVO\New folder\data\raw\images\5784.jpg,Shoes,shoes,Yellow
37151,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016.0,Casual,Campbell Men Pack of 3 T-shirt,C:\Users\LENOVO\New folder\data\raw\images\37151.jpg,T-Shirt,top,Beige
57888,Women,Personal Care,Skin,Mask and Peel,Lavender,Spring,2017.0,Casual,Biotique Women Bio Clove Anti Blemish Face Pack,C:\Users\LENOVO\New folder\data\raw\images\57888.jpg,Accessories,accessory,Lavender
56166,Women,Personal Care,Makeup,Kajal and Eyeliner,Lavender,Spring,2017.0,Casual,Colorbar I-Define Silver Slate Eye Pencil 001,C:\Users\LENOVO\New folder\data\raw\images\56166.jpg,Accessories,accessory,Lavender
25494,Men,Footwear,Flip Flops,Flip Flops,Black,Spring,2013.0,Casual,Nike Men Aquahype Black Flip Flops,C:\Users\LENOVO\New folder\data\raw\images\25494.jpg,Shoes,shoes,Black
32423,Unisex,Accessories,Headwear,Caps,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Cap,C:\Users\LENOVO\New folder\data\raw\images\32423.jpg,Accessories,accessory,Black
59912,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Multi Coloured Kurt,C:\Users\LENOVO\New folder\data\raw\images\59912.jpg,Shirt,top,Multi
21808,Men,Accessories,Wallets,Wallets,Brown,Winter,2016.0,Casual,Fossil Men Marcus Brown Wallet,C:\Users\LENOVO\New folder\data\raw\images\21808.jpg,Accessories,accessory,Brown
40003,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Park Avenue Men Steel Frame Sunglasses,C:\Users\LENOVO\New folder\data\raw\images\40003.jpg,Accessories,accessory,Steel
24546,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Ethnic,Mother Earth Women Brown Printed Top,C:\Users\LENOVO\New folder\data\raw\images\24546.jpg,T-Shirt,top,Brown
10773,Women,Accessories,Bags,Handbags,Red,Winter,2016.0,Casual,Fastrack Red Printed Tote Bag,C:\Users\LENOVO\New folder\data\raw\images\10773.jpg,Accessories,accessory,Red
15033,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,ADIDAS Women Stripes Solid Grey Sweaters,C:\Users\LENOVO\New folder\data\raw\images\15033.jpg,T-Shirt,top,Grey
4464,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Disney Boy's Jack Sparrow Fight Red Teen Kidswear,C:\Users\LENOVO\New folder\data\raw\images\4464.jpg,T-Shirt,top,Red
44691,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Wills Lifestyle Women Yellow Top,C:\Users\LENOVO\New folder\data\raw\images\44691.jpg,T-Shirt,top,Yellow
53626,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Watch,C:\Users\LENOVO\New folder\data\raw\images\53626.jpg,Accessories,accessory,Black
32611,Men,Accessories,Belts,Belts,Brown,Spring,2013.0,Casual,Levitate Men Brown Leather Belt,C:\Users\LENOVO\New folder\data\raw\images\32611.jpg,Accessories,accessory,Brown
11493,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Lifestyle Pink Wedges,C:\Users\LENOVO\New folder\data\raw\images\11493.jpg,Shoes,shoes,Pink
56354,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Nike Fragrances Men Cool Paranoia Perfume 150 ml,C:\Users\LENOVO\New folder\data\raw\images\56354.jpg,Accessories,accessory,Black
57286,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,French Connection Men Grey Shirt,C:\Users\LENOVO\New folder\data\raw\images\57286.jpg,Shirt,top,Grey
30146,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Flying Machine Women Printed Yellow T-shirt,C:\Users\LENOVO\New folder\data\raw\images\30146.jpg,T-Shirt,top,Yellow
28985,Women,Apparel,Apparel Set,Kurta Sets,White,Summer,2012.0,Ethnic,Biba Outlet Women White & Green Printed Churidar Kurta with Dupatta,C:\Users\LENOVO\New folder\data\raw\images\28985.jpg,Accessories,accessory,White
54403,Women,Accessories,Wallets,Wallets,Orange,Summer,2012.0,Casual,Baggit Women Orange Wallet,C:\Users\LENOVO\New folder\data\raw\images\54403.jpg,Accessories,accessory,Orange
26023,Men,Personal Care,Fragrance,Deodorant,Silver,Spring,2017.0,Casual,Slazenger Men Classic Deo,C:\Users\LENOVO\New folder\data\raw\images\26023.jpg,Accessories,accessory,Silver
12216,Men,Apparel,Bottomwear,Trousers,Green,Summer,2013.0,Formal,Basics Men Green Trousers,C:\Users\LENOVO\New folder\data\raw\images\12216.jpg,Trousers,bottom,Green
42566,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Mother Earth Women Beige Top,C:\Users\LENOVO\New folder\data\raw\images\42566.jpg,T-Shirt,top,Beige
31094,Boys,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Check Red Shirt,C:\Users\LENOVO\New folder\data\raw\images\31094.jpg,Shirt,top,Red
3641,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Fila Men's Liga White Red Shoe,C:\Users\LENOVO\New folder\data\raw\images\3641.jpg,Shoes,shoes,White
17764,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2011.0,Formal,Buckaroo Men Nieves Black Formal Shoe,C:\Users\LENOVO\New folder\data\raw\images\17764.jpg,Shoes,shoes,Black
23551,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Nautilus Men Black Marlin Perfume,C:\Users\LENOVO\New folder\data\raw\images\23551.jpg,Accessories,accessory,Black
47014,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Shree Women Black & Red Kurta,C:\Users\LENOVO\New folder\data\raw\images\47014.jpg,Shirt,top,Black
35434,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Girls Printed Blue Dress,C:\Users\LENOVO\New folder\data\raw\images\35434.jpg,Dress,top,Blue
22483,Women,Apparel,Topwear,Kurtis,Yellow,Summer,2011.0,Ethnic,Global Desi Women Yellow Printed Kurti,C:\Users\LENOVO\New folder\data\raw\images\22483.jpg,Accessories,accessory,Yellow
51171,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Raymond Men Grey Socks,C:\Users\LENOVO\New folder\data\raw\images\51171.jpg,Accessories,accessory,Grey
14585,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,United Colors of Benetton Women Solid Green Tops,C:\Users\LENOVO\New folder\data\raw\images\14585.jpg,T-Shirt,top,Green
